"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-03-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-03-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-03-28",,,,,,,"0.53",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-03-29",,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-03-30",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-03-31",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-11",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-12",,,,,,,"0.36",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-14",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-15",,,,,,,"0.49",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-16",,,,,,,"0.43",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-17",,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-18",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-19",,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-21",,,,,,,"1.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-22",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-04-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-05-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-06-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-06-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-06-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-06-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-06-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-06-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-06-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-06-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-07-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","37.817697","-122.006","135.6","2022-07-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-04",,,,,,,"2.16",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-05",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-06",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-07",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-08",,,,,,,"0.45",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-01-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-02-22",,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-02-23",,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-03-04",,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-03-05",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-03-13",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-03-15",,,,,,,"0.10",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-03-19",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-03-28",,,,,,,"0.52",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-03-29",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-11",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-12",,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-14",,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-15",,,,,,,"1.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-16",,,,,,,"0.60",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-17",,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-19",,,,,,,"0.57",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-21",,,,,,,"0.35",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-22",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-04-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","37.932461","-122.543884","45.1","2022-06-05",,,,,,,"0.72",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-01",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-02",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-03",,,,,,,"0.27",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-04",,,,,,,"0.06",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-05",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-06",,,,,,,"0.01",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-07",,,,,,,"0.01",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-08",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-09",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-10",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-11",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-12",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-13",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-14",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-15",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-16",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-17",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-18",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-19",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-20",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-21",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-22",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-23",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-24",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-25",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-26",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-27",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-28",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-29",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-30",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2022-01-31",,,,,,,"0.00",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
